Date,Sentence,Found Entities,Matched Companies,Matched Tickers,Sentiment
 2019-07-03,"day , here in iowa , we honor america ’ s cher ##ished farming heritage . we sal ##ute your commitment to american energy independence — and we celebrat ##e the bright future we are forgi ##ng together powered by clean , affordable american ethanol ","['iowa', 'america']",[],[],
 2019-07-03," my way to iowa - just heard nearly 1 , 000 agriculture groups signed a letter ur ##ging congress to approve the us ##mc ##a . our patriot farmers & amp , rural america have spoken ! now congress must do its job & amp , support these great men and women by passing the bip ##arti ##san us ##mc ##a trade agreement ","['iowa', 'congress', 'us', 'patriot', 'farmers', '&', 'amp', 'rural', 'america', 'congress', 'amp', 'bip', 'us']",[],[],
 2019-07-03,od day in the stock market . people have no idea the tremendous potential our country has for growth - and many other things ,[],[],[],
 2019-07-03,". . . if mexico produces ( which i think they will ) . biggest part of deal with mexico has not yet been revealed ! china is similar , except they deva ##lue currency and subsidize companies to lessen effect of 25 % tariff . so far , little effect to consumer . companies will relocate to u . s .   . . . companies to come to the u . s . a and to get companies that have left us for other lands to come back home . we stu ##pid ##ly lost 30 % of our auto business to mexico . if the tariffs went on at the higher level , they would all come back , and pass . but very happy with the deal i made , . . ","['mexico', 'mexico', 'china', 'u', '.', 's', '.', '', '', 'u', '.', 's', '.', 'mexico']",[],[],
 2019-07-03,"ria , da ##gan , steve , stuart v - when you are the big “ pig ##gy bank ” that other countries have been rip ##ping off for years ( to a level that is not to be believed ) , tariffs are a great negotiating tool , a great revenue producers and , most importantly , a powerful way to get . . . . . ","['maria', 'steve', 'stuart']",[],[],
 2019-07-03,"is is because the euro and other currencies are deva ##lue ##d against the dollar , putting the u . s . at a big disadvantage . the fed interest rate way too high , added to rid ##icul ##ous quantitative tightening ! they don ’ t have a clu ##e ","['u', '.', 's', '.', 'fed']",[],[],
 2019-07-03,"e united states has very low inflation , a beaut ##if ##ul thing ","['united', 'states']",[],[],
 2019-07-03,"is is because the euro and other currencies are deva ##lue ##d against the dollar , putting the u . s . at a big disadvantage . the fed interest rate way to high , added to rid ##icul ##ous quantitative tightening ! they don ’ t have a clu ##e ","['u', '.', 's', '.', 'fed']",[],[],
 2019-07-02, @ bop ##ini ##on : european landmark ##s have a question they des ##perat ##ely need answering : how do you stop the tourist ##s from coming ,[],[],[],
 2019-07-02,"d when you think about it , but mexico right now is doing more for the united states at the border than the demo ##cra ##ts in congress ! @ fox ##and ##frie ##nd","['mexico', 'united', 'states', 'congress', 'fox']",['fox'],['FOXA'],"[{'label': 'neutral', 'score': 0.9990491271018982}]"
 2019-07-02,esidential har ##ass ##ment ,[],[],[],
 2019-07-02,". . . investigation in the senate . they can talk to john dean until the cow ##s come home , we ’ re not doing anything in the senate regarding the mueller report . we are going to harde ##n our infrastructure against 2020 ! ” @ lind ##sey ##gra ##ham ##s","['senate', 'john', 'dean', 'senate', 'mueller', 'lind']",[],[],
 2019-07-02,"mueller has spoken . he found no coll ##usion between the trump campaign and the russian ##s . the bottom line is what the demo ##cra ##t house is doing is trying to destroy the trump pres ##ide ##ncy ( which has been a tremendous success ) , and i can assure you that we ’ re done with the mueller . . . . . ","['mueller', 'trump', 'house', 'trump', 'mueller']",[],[],
 2019-07-02,"jerry nad ##ler ’ s trump bas ##hing show is a bus ##t . ” headline , new york post . @ fox ##and ##frie ##nds the greatest wit ##ch hunt of all time continues . all crime ##s were by the other side , but the committee refuse ##s to even take a look . del ##etin ##g 33 , 000 email ##s is the real obstruct ##ion - and much more ","['jerry', 'nad', 'new', 'york', 'fox']",['fox'],['FOXA'],"[{'label': 'neutral', 'score': 0.9998531341552734}]"
 2019-07-02,"w book just out , “ the real deal , my decade fighting battle ##s and winning wars with trump , ” is really wonderful . it is written by two people who are very smart & amp , know me well , george sor ##ial & amp , dam ##ian bat ##es , as opposed to all the books where the author has no clu ##e who i am . enjoy ","['trump', 'amp', 'george', 'sor', 'amp', 'bat']",[],[],
 2019-07-02,america ##first # [UNK,[],[],[],
 2019-07-02,"spite the pho ##ny wit ##ch hunt , we will continue to make america great again ! thank you ! ",[],[],[],
 2019-07-02,"ngratulations to the 2019 indianapolis 500 winner @ ims , @ simon ##page ##na ##ud and @ team _ pens ##ke ! @ [UNK",['simon'],[],[],
 2019-07-02,have been brief ##ed on the helicopter cra ##sh in new york city . phenomenal job by our great first responder ##s who are currently on the scen ##e . thank you for all you do 24 / 7 / 365 ! the trump administration stands ready should you need anything at all ,"['new', 'york', 'city', 'trump', 'administration']",[],[],
 2019-07-02,"n ’ t believe they are bringing in john dean , the disg ##rac ##ed ni ##xo ##n white house counsel who is a paid cn ##n contributor . no coll ##usion - no obstruct ##ion ! demo ##cra ##ts just want a do - over which they ’ ll never get ","['john', 'dean', 'white', 'house']",[],[],
 2019-07-02,ank you @ mark ##lev ##ins ##how and john eastman ,"['mark', 'john', 'eastman']",['eastman'],['EMN'],"[{'label': 'neutral', 'score': 0.9998635053634644}]"
 2019-07-01,"en will the failing new york times admit that their front page story on the the new mexico deal at the border is a fraud and nothing more than a bad ##ly reported “ hit job ” on me , something that has been going on since the first day i announced for the pres ##ide ##ncy ! sick journal ##is","['new', 'york', 'times', 'mexico']",[],[],
 2019-07-01,". . . we do not anticipate a problem with the vote but , if for any reason the approval is not forthcoming , tariffs will be reinstated ",[],[],[],
 2019-07-01," have fully signed and documented another very important part of the immigration and security deal with mexico , one that the u . s . has been asking about getting for many years . it will be revealed in the not too distant future and will need a vote by mexico ’ s legislative body ! . ","['mexico', 'u', '.', 's', '.', 'mexico']",[],[],
 2019-07-01,"w with our new deal , mexico is doing more for the usa on illegal immigration than the demo ##cra ##ts . in fact , the demo ##cra ##ts are doing nothing , they want open borders , which means illi ##gal immigration , drugs and crime ","['mexico', 'usa']",[],[],
 2019-07-01, @ mitchell ##vi ##i : next we get to watch the demo ##cra ##t civil war between the social ##ists and the establishment during the debate ##s in a race to s . . ,['mitchell'],[],[],
 2019-07-01,"rt @ mitchell ##vi ##i : trump wins historic lands ##lid ##e election . demo ##cra ##ts - "" "" russia did it . "" "" trump sets economic records . demo ##cra ##ts - "" "" obama di . . . ","['mitchell', 'trump', 'russia', 'trump', 'obama', 'di']",[],[],
 2019-07-01,"e failing @ ny ##times story on mexico and illegal immigration through our southern border has now been proven shock ##ing ##ly false and untr ##ue , bad reporting , and the paper is embar ##ras ##sed by it . the only problem is that they knew it was fa ##ke news before it went out . corrupt media ","['ny', 'mexico', 'southern', 'corrupt', 'media']",[],[],
 2019-07-01,". . . no obstruct ##ion . the dem ##s were deva ##state ##d - after all this time and money spent ( $ 40 , 000 , 000 ) , the mueller report was a disaster for them . but they want a red ##o , or do over . they are even bringing in @ cn ##n sle ##az ##eb ##ag attorney john dean . sorry , no do overs - go back to work ","['mueller', 'john', 'dean']",[],[],
 2019-07-01,"r two years all the demo ##cra ##ts talked about was the mueller report , because they knew that it was loaded up with 13 ang ##ry demo ##cra ##t trump hate ##rs , later increased to 18 . but despite the bias , when the report came out , the findings were no coll ##usion and facts that led to . . . . . . . ",['mueller'],[],[],
 2019-07-01," president obama made the deals that i have made , both at the border and for the economy , the corrupt media would be hail ##ing them as incredible , & amp , a national holiday would be immediately declared . with me , despite our record setting economy and all that i have done , no credit ",['obama'],[],[],
 2019-07-01,"itter should let the ban ##ned conservative voice ##s back onto their platform , without restriction . it ’ s called freedom of speech , remember . you are making a giant mistake ",['twitter'],[],[],
 2019-07-01,". . . . there is not , we can always go back to our previous , very profitable , position of tariffs - but i don ’ t believe that will be necessary . the failing @ ny ##times , & amp , ratings challenged @ cn ##n , will do anything possible to see our country fail ! they are truly the en ##em ##y of the people ","['ny', 'amp', 'cn']",[],[],
 2019-07-01,". . . . not mentioned in yesterday press release , one in particular , were agreed upon . that will be announced at the appropriate time . there is now going to be great cooperation between mexico & amp , the usa , something that did ##n ’ t exist for decades . however , if for some unknown reason . . ","['mexico', 'amp', 'usa']",[],[],
 2019-07-01,". . . . mexico was not being cooperative on the border in things we had , or did ##n ’ t have , and now i have full confidence , especially after speaking to their president yesterday , that they will be very cooperative and want to get the job properly done . importantly , some things . . . . ",['mexico'],[],[],
 2019-07-01,"other false report in the failing @ ny ##times . we have been trying to get some of these border actions for a long time , as have other administration ##s , but were not able to get them , or get them in full , until our signed agreement with mexico . additionally , and for many years , . . . ","['ny', 'mexico']",[],[],
 2019-07-01,"know it is not at all “ presidential ” to hit back at the corrupt media , or people who work for the corrupt media , when they make false statements about me or the trump administration . problem is , if you don ’ t hit back , people believe the fa ##ke news is true . so we ’ ll hit back ","['trump', 'administration']",[],[],
 2019-07-01,". . . other than to know he was , and is , a total lose ##r . when he makes statements about me , they are made up , he knows nothing ",[],[],[],
